Etime	Time	CO2 (µmol/mol)
2266	2021-07-16 13:11:46	-0.95
2267	2021-07-16 13:11:47	-0.89
2268	2021-07-16 13:11:48	-0.82
2269	2021-07-16 13:11:49	-0.91
2270	2021-07-16 13:11:50	-0.86
2271	2021-07-16 13:11:51	-0.92
2272	2021-07-16 13:11:52	-0.9
2273	2021-07-16 13:11:53	-0.83
2274	2021-07-16 13:11:54	-0.89
2275	2021-07-16 13:11:55	-0.91
2276	2021-07-16 13:11:56	-1.02
2277	2021-07-16 13:11:57	-1.46
2278	2021-07-16 13:11:58	10.41
2279	2021-07-16 13:12:00	73.34
2280	2021-07-16 13:12:01	72.37
2281	2021-07-16 13:12:02	58.93
2282	2021-07-16 13:12:03	10.54
2283	2021-07-16 13:12:04	-4.5
2284	2021-07-16 13:12:05	-2.97
2285	2021-07-16 13:12:06	-1.44
2286	2021-07-16 13:12:07	-0.87
2287	2021-07-16 13:12:08	-0.75
2288	2021-07-16 13:12:09	-0.76
2289	2021-07-16 13:12:10	-0.79
2290	2021-07-16 13:12:10	-0.79
2291	2021-07-16 13:12:12	-0.78
2292	2021-07-16 13:12:13	-0.95
2293	2021-07-16 13:12:14	-0.98
2294	2021-07-16 13:12:15	-0.96
2295	2021-07-16 13:12:16	-1.06
2296	2021-07-16 13:12:17	-1.04
2297	2021-07-16 13:12:18	-0.97
2298	2021-07-16 13:12:19	-1.01
2299	2021-07-16 13:12:20	-0.93
2300	2021-07-16 13:12:21	-2.25
2301	2021-07-16 13:12:22	57.38
2302	2021-07-16 13:12:23	108.84
2303	2021-07-16 13:12:24	111.15
2304	2021-07-16 13:12:25	109.88
2305	2021-07-16 13:12:26	49.1
2306	2021-07-16 13:12:27	-2.63
2307	2021-07-16 13:12:28	-4.89
2308	2021-07-16 13:12:29	-2.19
2309	2021-07-16 13:12:30	-0.97
2310	2021-07-16 13:12:31	-0.61
2311	2021-07-16 13:12:32	-0.57
2312	2021-07-16 13:12:33	-0.63
2313	2021-07-16 13:12:34	-0.64
2314	2021-07-16 13:12:35	-0.73
2315	2021-07-16 13:12:36	-0.76
2316	2021-07-16 13:12:37	-0.76
2317	2021-07-16 13:12:38	-0.74
2318	2021-07-16 13:12:39	-0.98
2319	2021-07-16 13:12:40	1.22
2320	2021-07-16 13:12:41	20.23
2321	2021-07-16 13:12:42	25.73
2322	2021-07-16 13:12:43	25.15
2323	2021-07-16 13:12:44	22.32
2324	2021-07-16 13:12:45	3.05
2325	2021-07-16 13:12:46	-2.59
2326	2021-07-16 13:12:47	-1.78
2327	2021-07-16 13:12:48	-1.19
2328	2021-07-16 13:12:49	-0.96
2329	2021-07-16 13:12:50	-0.85
2330	2021-07-16 13:12:51	-0.95
2331	2021-07-16 13:12:52	-0.94
2332	2021-07-16 13:12:53	-0.94
2333	2021-07-16 13:12:54	-0.95
2334	2021-07-16 13:12:55	-0.92
2335	2021-07-16 13:12:56	-0.92
2336	2021-07-16 13:12:57	-1.02
2337	2021-07-16 13:12:58	-1.04
2338	2021-07-16 13:12:59	-1.08
2339	2021-07-16 13:13:00	-0.98
2340	2021-07-16 13:13:01	-0.92
2341	2021-07-16 13:13:02	-2.04
2342	2021-07-16 13:13:03	10.59
2343	2021-07-16 13:13:04	48.73
2344	2021-07-16 13:13:05	57.01
2345	2021-07-16 13:13:06	56.5
2346	2021-07-16 13:13:07	42.86
2347	2021-07-16 13:13:08	4.36
2348	2021-07-16 13:13:09	-4.07
2349	2021-07-16 13:13:10	-2.46
2350	2021-07-16 13:13:11	-1.4
2351	2021-07-16 13:13:12	-0.98
2352	2021-07-16 13:13:13	-0.83
2353	2021-07-16 13:13:14	-0.79
2354	2021-07-16 13:13:15	-0.76
2355	2021-07-16 13:13:16	-0.84
2356	2021-07-16 13:13:17	-0.87
2357	2021-07-16 13:13:18	-0.94
2358	2021-07-16 13:13:19	-1
2359	2021-07-16 13:13:20	-0.94
2360	2021-07-16 13:13:21	-1
2361	2021-07-16 13:13:22	-0.94
2362	2021-07-16 13:13:23	-0.87
2363	2021-07-16 13:13:24	-1.68
2364	2021-07-16 13:13:25	26.57
2365	2021-07-16 13:13:26	74.05
2366	2021-07-16 13:13:27	80.04
2367	2021-07-16 13:13:28	78.73
2368	2021-07-16 13:13:29	49.2
2369	2021-07-16 13:13:30	1.33
2370	2021-07-16 13:13:31	-4.76
2371	2021-07-16 13:13:32	-2.63
2372	2021-07-16 13:13:33	-1.33
2373	2021-07-16 13:13:34	-0.85
2374	2021-07-16 13:13:35	-0.75
2375	2021-07-16 13:13:36	-0.79
2376	2021-07-16 13:13:37	-0.76
2377	2021-07-16 13:13:38	-0.83
2378	2021-07-16 13:13:39	-0.8
2379	2021-07-16 13:13:40	-0.78
2380	2021-07-16 13:13:41	-0.89
2381	2021-07-16 13:13:42	-0.91
2382	2021-07-16 13:13:43	-1.01
2383	2021-07-16 13:13:44	-1.04
2384	2021-07-16 13:13:45	-0.99
2385	2021-07-16 13:13:46	-1.14
2386	2021-07-16 13:13:47	13.07
2387	2021-07-16 13:13:48	23.53
2388	2021-07-16 13:13:49	23.48
2389	2021-07-16 13:13:50	22.83
2390	2021-07-16 13:13:51	8.43
2391	2021-07-16 13:13:52	-2.15
2392	2021-07-16 13:13:53	-2.11
2393	2021-07-16 13:13:54	-1.27
2394	2021-07-16 13:13:55	-0.98
2395	2021-07-16 13:13:56	-0.89
2396	2021-07-16 13:13:57	-0.8
2397	2021-07-16 13:13:58	-0.89
2398	2021-07-16 13:13:59	-0.94
2399	2021-07-16 13:14:00	-0.96
2400	2021-07-16 13:14:01	-1.05
2401	2021-07-16 13:14:02	-1.04
2402	2021-07-16 13:14:03	-0.91
2403	2021-07-16 13:14:04	-0.99
2404	2021-07-16 13:14:05	-0.95
2405	2021-07-16 13:14:06	-0.9
2406	2021-07-16 13:14:07	-1
2407	2021-07-16 13:14:08	-1
2408	2021-07-16 13:14:09	-0.98
2409	2021-07-16 13:14:10	-1.48
2410	2021-07-16 13:14:11	27.61
2411	2021-07-16 13:14:12	52.03
2412	2021-07-16 13:14:13	52.86
2413	2021-07-16 13:14:14	51.89
2414	2021-07-16 13:14:15	22.16
2415	2021-07-16 13:14:16	-2.42
2416	2021-07-16 13:14:17	-3.24
2417	2021-07-16 13:14:18	-1.73
2418	2021-07-16 13:14:19	-1.02
2419	2021-07-16 13:14:20	-0.79
2420	2021-07-16 13:14:21	-0.84
2421	2021-07-16 13:14:22	-0.78
2422	2021-07-16 13:14:23	-0.9
2423	2021-07-16 13:14:24	-0.87
2424	2021-07-16 13:14:25	-0.86
2425	2021-07-16 13:14:26	-0.86
2426	2021-07-16 13:14:27	-0.74
2427	2021-07-16 13:14:28	-1.25
2428	2021-07-16 13:14:29	2.94
2429	2021-07-16 13:14:30	52.9
2430	2021-07-16 13:14:31	81.98
2431	2021-07-16 13:14:32	82.47
2432	2021-07-16 13:14:33	76.34
2433	2021-07-16 13:14:34	25.61
2434	2021-07-16 13:14:35	-3.72
2435	2021-07-16 13:14:36	-3.82
2436	2021-07-16 13:14:37	-1.83
2437	2021-07-16 13:14:38	-0.97
2438	2021-07-16 13:14:39	-0.83
2439	2021-07-16 13:14:40	-0.72
2440	2021-07-16 13:14:41	-0.74
2441	2021-07-16 13:14:42	-0.83
2442	2021-07-16 13:14:43	-0.81
2443	2021-07-16 13:14:44	-0.84
2444	2021-07-16 13:14:45	-0.88
2445	2021-07-16 13:14:46	-0.92
2446	2021-07-16 13:14:47	-0.92
2447	2021-07-16 13:14:48	-0.92
2448	2021-07-16 13:14:49	-0.95
2449	2021-07-16 13:14:50	-0.93
2450	2021-07-16 13:14:51	-0.87
2451	2021-07-16 13:14:52	-1.62
2452	2021-07-16 13:14:53	11.9
2453	2021-07-16 13:14:54	24.7
2454	2021-07-16 13:14:55	24.96
2455	2021-07-16 13:14:56	24.95
2456	2021-07-16 13:14:57	11.17
2457	2021-07-16 13:14:58	-1.74
2458	2021-07-16 13:14:59	-2.04
2459	2021-07-16 13:15:00	-1.23
2460	2021-07-16 13:15:01	-0.95
2461	2021-07-16 13:15:02	-0.8
2462	2021-07-16 13:15:03	-0.82
2463	2021-07-16 13:15:04	-0.92
2464	2021-07-16 13:15:05	-0.93
2465	2021-07-16 13:15:06	-0.88
2466	2021-07-16 13:15:07	-0.86
2467	2021-07-16 13:15:08	-0.87
2468	2021-07-16 13:15:09	-0.89
2469	2021-07-16 13:15:10	-0.91
2470	2021-07-16 13:15:11	-0.96
2471	2021-07-16 13:15:12	-2.12
2472	2021-07-16 13:15:13	13.24
2473	2021-07-16 13:15:15	49.81
2474	2021-07-16 13:15:16	49.59
2475	2021-07-16 13:15:17	33.36
2476	2021-07-16 13:15:18	1.41
2477	2021-07-16 13:15:19	-3.55
2478	2021-07-16 13:15:20	-2.11
2479	2021-07-16 13:15:21	-1.23
2480	2021-07-16 13:15:22	-0.96
2481	2021-07-16 13:15:23	-0.86
2482	2021-07-16 13:15:24	-0.83
2483	2021-07-16 13:15:25	-0.86
2484	2021-07-16 13:15:26	-0.8
2485	2021-07-16 13:15:27	-0.76
2486	2021-07-16 13:15:28	-0.86
2487	2021-07-16 13:15:29	-0.76
2488	2021-07-16 13:15:30	-0.81
2489	2021-07-16 13:15:31	-0.8
2490	2021-07-16 13:15:32	-0.91
2491	2021-07-16 13:15:33	-1.66
2492	2021-07-16 13:15:34	29.54
2493	2021-07-16 13:15:35	69.8
2494	2021-07-16 13:15:36	73.11
2495	2021-07-16 13:15:37	72
2496	2021-07-16 13:15:38	39.87
2497	2021-07-16 13:15:39	-0.59
2498	2021-07-16 13:15:40	-3.89
2499	2021-07-16 13:15:41	-1.89
2500	2021-07-16 13:15:42	-0.88
2501	2021-07-16 13:15:43	-0.61
2502	2021-07-16 13:15:44	-0.55
2503	2021-07-16 13:15:45	-0.65
2504	2021-07-16 13:15:46	-0.74
2505	2021-07-16 13:15:47	-0.79
2506	2021-07-16 13:15:48	-0.72
2507	2021-07-16 13:15:49	-0.78
2508	2021-07-16 13:15:50	-0.85
2509	2021-07-16 13:15:51	-0.84
2510	2021-07-16 13:15:52	-0.98
2511	2021-07-16 13:15:53	-0.98
2512	2021-07-16 13:15:54	-1
2513	2021-07-16 13:15:55	-1
2514	2021-07-16 13:15:56	-1.07
2515	2021-07-16 13:15:57	-1.01
2516	2021-07-16 13:15:58	-1.07
2517	2021-07-16 13:15:59	-1.06
2518	2021-07-16 13:16:00	-1.04
2519	2021-07-16 13:16:01	-1.01
2520	2021-07-16 13:16:02	-1.08
2521	2021-07-16 13:16:03	-1.12
2522	2021-07-16 13:16:04	-1.12
2523	2021-07-16 13:16:05	-1.14
2524	2021-07-16 13:16:06	-1
2525	2021-07-16 13:16:07	-0.92
2526	2021-07-16 13:16:08	-0.96
2527	2021-07-16 13:16:09	-0.97
2528	2021-07-16 13:16:10	-0.95
2529	2021-07-16 13:16:11	-0.9
2530	2021-07-16 13:16:12	-0.86
2531	2021-07-16 13:16:13	-0.89
2532	2021-07-16 13:16:14	-0.96
2533	2021-07-16 13:16:15	-0.97
2534	2021-07-16 13:16:16	-0.94
2535	2021-07-16 13:16:17	-0.9
2536	2021-07-16 13:16:18	-0.97
2537	2021-07-16 13:16:19	-0.95
2538	2021-07-16 13:16:20	-0.97
2539	2021-07-16 13:16:21	-1.11
2540	2021-07-16 13:16:22	-0.96
2541	2021-07-16 13:16:23	-1
2542	2021-07-16 13:16:24	-0.92
2543	2021-07-16 13:16:25	-0.85
2544	2021-07-16 13:16:26	-0.93
2545	2021-07-16 13:16:27	-0.95
2546	2021-07-16 13:16:28	-1.02
2547	2021-07-16 13:16:29	-1.04
2548	2021-07-16 13:16:30	-0.99
2549	2021-07-16 13:16:31	-1.01
2550	2021-07-16 13:16:32	-1
2551	2021-07-16 13:16:33	-0.98
2552	2021-07-16 13:16:34	-1.02
2553	2021-07-16 13:16:35	-0.95
2554	2021-07-16 13:16:36	-0.96
2555	2021-07-16 13:16:37	-0.87
2556	2021-07-16 13:16:38	-0.89
--------------------------------------------------------------
check_stand_1000ppm
--------------------------------------------------------------
2557	2021-07-16 13:16:39	-0.82
--------------------------------------------------------------
check_stand_1000ppm
--------------------------------------------------------------
--------------------------------------------------------------
check_stand_1000ppm
--------------------------------------------------------------
2558	2021-07-16 13:16:40	-0.86
2559	2021-07-16 13:16:41	-0.92
2560	2021-07-16 13:16:42	-0.89
2561	2021-07-16 13:16:43	-1.06
2562	2021-07-16 13:16:44	-1.04
2563	2021-07-16 13:16:45	-1.06
2564	2021-07-16 13:16:46	-0.99
2565	2021-07-16 13:16:47	-0.91
2566	2021-07-16 13:16:48	19.97
2567	2021-07-16 13:16:49	35.4
2568	2021-07-16 13:16:50	35.3
2569	2021-07-16 13:16:51	34.36
2570	2021-07-16 13:16:52	13.01
2571	2021-07-16 13:16:53	-2.56
2572	2021-07-16 13:16:54	-2.49
2573	2021-07-16 13:16:55	-1.52
2574	2021-07-16 13:16:56	-1.05
2575	2021-07-16 13:16:57	-0.83
2576	2021-07-16 13:16:58	-0.94
2577	2021-07-16 13:16:59	-0.9
2578	2021-07-16 13:17:00	-0.93
2579	2021-07-16 13:17:01	-0.9
2580	2021-07-16 13:17:02	-0.91
2581	2021-07-16 13:17:03	-0.82
2582	2021-07-16 13:17:04	-0.88
2583	2021-07-16 13:17:05	-0.88
2584	2021-07-16 13:17:06	-0.84
2585	2021-07-16 13:17:07	-0.91
2586	2021-07-16 13:17:08	-0.87
2587	2021-07-16 13:17:09	-0.89
2588	2021-07-16 13:17:10	-0.9
2589	2021-07-16 13:17:11	-0.96
2590	2021-07-16 13:17:12	-1.01
2591	2021-07-16 13:17:13	-1
2592	2021-07-16 13:17:14	-0.98
2593	2021-07-16 13:17:15	-0.97
2594	2021-07-16 13:17:16	-0.94
2595	2021-07-16 13:17:17	-0.89
2596	2021-07-16 13:17:18	-0.95
2597	2021-07-16 13:17:19	-0.85
2598	2021-07-16 13:17:20	-0.75
2599	2021-07-16 13:17:21	-0.76
2600	2021-07-16 13:17:22	-0.83
2601	2021-07-16 13:17:23	-0.93
2602	2021-07-16 13:17:24	-1.28
2603	2021-07-16 13:17:25	4.48
2604	2021-07-16 13:17:26	28.13
2605	2021-07-16 13:17:27	33.19
2606	2021-07-16 13:17:28	32.48
2607	2021-07-16 13:17:29	26.04
2608	2021-07-16 13:17:30	2.1
2609	2021-07-16 13:17:31	-2.89
2610	2021-07-16 13:17:32	-1.91
2611	2021-07-16 13:17:33	-1.24
2612	2021-07-16 13:17:35	-0.88
2613	2021-07-16 13:17:36	-0.85
2614	2021-07-16 13:17:37	-0.83
2615	2021-07-16 13:17:38	-0.86
2616	2021-07-16 13:17:39	-0.91
2617	2021-07-16 13:17:40	-0.88
2618	2021-07-16 13:17:41	-0.91
2619	2021-07-16 13:17:42	-0.91
2620	2021-07-16 13:17:43	-0.95
2621	2021-07-16 13:17:44	-0.85
2622	2021-07-16 13:17:45	-0.9
2623	2021-07-16 13:17:46	-0.87
2624	2021-07-16 13:17:47	-0.94
2625	2021-07-16 13:17:48	-0.92
2626	2021-07-16 13:17:49	-0.97
2627	2021-07-16 13:17:50	-1.08
2628	2021-07-16 13:17:51	-1.05
2629	2021-07-16 13:17:52	-1.1
2630	2021-07-16 13:17:53	-1.05
2631	2021-07-16 13:17:54	-1.02
2632	2021-07-16 13:17:55	-1.05
2633	2021-07-16 13:17:56	-1.06
2634	2021-07-16 13:17:57	-1.02
2635	2021-07-16 13:17:58	-1
2636	2021-07-16 13:17:59	-0.92
2637	2021-07-16 13:18:00	-0.89
2638	2021-07-16 13:18:01	-0.94
2639	2021-07-16 13:18:02	-0.99
2640	2021-07-16 13:18:03	-1.04
2641	2021-07-16 13:18:04	-1.1
2642	2021-07-16 13:18:05	-1.01
2643	2021-07-16 13:18:06	-0.89
2644	2021-07-16 13:18:07	-0.93
2645	2021-07-16 13:18:08	-0.9
2646	2021-07-16 13:18:09	-0.93
2647	2021-07-16 13:18:10	-1.01
2648	2021-07-16 13:18:11	-1
2649	2021-07-16 13:18:12	-0.95
2650	2021-07-16 13:18:13	-0.91
2651	2021-07-16 13:18:14	-0.91
2652	2021-07-16 13:18:15	-0.88
2653	2021-07-16 13:18:16	-0.94
2654	2021-07-16 13:18:17	-1.02
2655	2021-07-16 13:18:18	-0.98
2656	2021-07-16 13:18:19	-1.01
2657	2021-07-16 13:18:20	-1.01
2658	2021-07-16 13:18:21	-0.97
2659	2021-07-16 13:18:22	-0.97
2660	2021-07-16 13:18:23	-0.96
2661	2021-07-16 13:18:24	-0.92
2662	2021-07-16 13:18:25	-0.94
2663	2021-07-16 13:18:26	-1.07
2664	2021-07-16 13:18:27	-0.95
2665	2021-07-16 13:18:28	-1.02
2666	2021-07-16 13:18:29	-0.97
2667	2021-07-16 13:18:30	-0.99
2668	2021-07-16 13:18:31	-1.05
2669	2021-07-16 13:18:32	-0.99
2670	2021-07-16 13:18:33	-1.01
2671	2021-07-16 13:18:34	-0.9
2672	2021-07-16 13:18:35	-0.85
2673	2021-07-16 13:18:36	-0.86
2674	2021-07-16 13:18:37	-0.9
2675	2021-07-16 13:18:38	-0.91
2676	2021-07-16 13:18:39	-0.99
2677	2021-07-16 13:18:40	-1.01
2678	2021-07-16 13:18:41	-1.02
2679	2021-07-16 13:18:42	-1.09
2680	2021-07-16 13:18:43	-1.04
2681	2021-07-16 13:18:44	-1
2682	2021-07-16 13:18:45	-0.94
2683	2021-07-16 13:18:46	-1
2684	2021-07-16 13:18:47	-0.98
2685	2021-07-16 13:18:48	-1.04
2686	2021-07-16 13:18:49	-1.06
2687	2021-07-16 13:18:50	-1
2688	2021-07-16 13:18:51	-1.06
2689	2021-07-16 13:18:52	-1.06
2690	2021-07-16 13:18:53	-1.11
2691	2021-07-16 13:18:54	-1.1
2692	2021-07-16 13:18:55	-1.11
2693	2021-07-16 13:18:56	-1
2694	2021-07-16 13:18:57	-0.98
2695	2021-07-16 13:18:58	-1
2696	2021-07-16 13:18:59	-0.91
2697	2021-07-16 13:19:00	-0.99
2698	2021-07-16 13:19:01	-0.95
2699	2021-07-16 13:19:02	-0.88
2700	2021-07-16 13:19:03	-0.89
2701	2021-07-16 13:19:04	-0.85
2702	2021-07-16 13:19:05	-0.93
2703	2021-07-16 13:19:06	-0.99
2704	2021-07-16 13:19:07	-1.02
2705	2021-07-16 13:19:08	-1.02
2706	2021-07-16 13:19:09	-0.96
2707	2021-07-16 13:19:10	-0.98
2708	2021-07-16 13:19:11	-1.04
2709	2021-07-16 13:19:12	-1.07
2710	2021-07-16 13:19:13	-1.11
2711	2021-07-16 13:19:14	-1.02
2712	2021-07-16 13:19:15	-0.98
2713	2021-07-16 13:19:16	-0.91
2714	2021-07-16 13:19:17	-0.81
2715	2021-07-16 13:19:18	-0.89
2716	2021-07-16 13:19:19	-0.95
2717	2021-07-16 13:19:20	-0.98
2718	2021-07-16 13:19:21	-1.01
2719	2021-07-16 13:19:22	-1.05
2720	2021-07-16 13:19:23	-0.93
2721	2021-07-16 13:19:24	-0.98
2722	2021-07-16 13:19:25	-0.92
2723	2021-07-16 13:19:26	-0.88
2724	2021-07-16 13:19:27	-0.87
2725	2021-07-16 13:19:28	-0.88
2726	2021-07-16 13:19:29	-0.93
2727	2021-07-16 13:19:30	-1
2728	2021-07-16 13:19:31	-1.01
2729	2021-07-16 13:19:32	-1.03
2730	2021-07-16 13:19:33	-0.92
2731	2021-07-16 13:19:34	-0.94
2732	2021-07-16 13:19:35	-0.93
2733	2021-07-16 13:19:36	-0.89
2734	2021-07-16 13:19:37	-0.99
2735	2021-07-16 13:19:38	-0.88
2736	2021-07-16 13:19:39	-0.95
2737	2021-07-16 13:19:40	-0.87
2738	2021-07-16 13:19:41	-0.86
2739	2021-07-16 13:19:42	-0.86
2740	2021-07-16 13:19:43	-0.81
2741	2021-07-16 13:19:44	-0.89
2742	2021-07-16 13:19:45	-0.89
2743	2021-07-16 13:19:46	-1.02
2744	2021-07-16 13:19:47	-0.95
2745	2021-07-16 13:19:48	-0.97
2746	2021-07-16 13:19:49	-1
2747	2021-07-16 13:19:50	-0.97
2748	2021-07-16 13:19:51	-1.05
2749	2021-07-16 13:19:52	-1.02
2750	2021-07-16 13:19:53	-0.95
2751	2021-07-16 13:19:54	-0.9
2752	2021-07-16 13:19:55	-0.93
2753	2021-07-16 13:19:56	-0.81
2754	2021-07-16 13:19:57	-0.85
2755	2021-07-16 13:19:58	-0.86
2756	2021-07-16 13:19:59	-0.97
2757	2021-07-16 13:20:00	-0.98
2758	2021-07-16 13:20:01	-1.1
2759	2021-07-16 13:20:02	-1.08
2760	2021-07-16 13:20:03	-1
2761	2021-07-16 13:20:04	-1.06
2762	2021-07-16 13:20:05	-1.02
2763	2021-07-16 13:20:06	-1.09
2764	2021-07-16 13:20:07	-1.06
2765	2021-07-16 13:20:08	-1
2766	2021-07-16 13:20:09	-1
2767	2021-07-16 13:20:10	-0.92
2768	2021-07-16 13:20:11	-0.94
2769	2021-07-16 13:20:12	-0.88
2770	2021-07-16 13:20:13	-0.88
2771	2021-07-16 13:20:14	-0.89
2772	2021-07-16 13:20:15	-0.97
2773	2021-07-16 13:20:16	-0.96
2774	2021-07-16 13:20:17	-0.97
2775	2021-07-16 13:20:18	-1.01
2776	2021-07-16 13:20:19	-0.94
2777	2021-07-16 13:20:20	-0.84
2778	2021-07-16 13:20:21	-0.84
2779	2021-07-16 13:20:22	-0.84
2780	2021-07-16 13:20:23	-0.82
2781	2021-07-16 13:20:24	-0.9
2782	2021-07-16 13:20:25	-0.88
2783	2021-07-16 13:20:26	-0.96
2784	2021-07-16 13:20:27	-0.99
2785	2021-07-16 13:20:28	-0.98
2786	2021-07-16 13:20:29	-1.04
2787	2021-07-16 13:20:31	-1.01
2788	2021-07-16 13:20:32	-1.01
2789	2021-07-16 13:20:33	-0.95
2790	2021-07-16 13:20:34	-1.01
2791	2021-07-16 13:20:34	-1.01
2792	2021-07-16 13:20:35	-0.9
2793	2021-07-16 13:20:37	-0.87
2794	2021-07-16 13:20:38	-0.87
2795	2021-07-16 13:20:39	-0.89
2796	2021-07-16 13:20:40	-0.97
2797	2021-07-16 13:20:41	-0.97
2798	2021-07-16 13:20:42	-1.04
2799	2021-07-16 13:20:43	-0.96
2800	2021-07-16 13:20:44	-0.99
2801	2021-07-16 13:20:45	-1.01
2802	2021-07-16 13:20:46	-0.92
2803	2021-07-16 13:20:47	-0.89
2804	2021-07-16 13:20:48	-0.87
2805	2021-07-16 13:20:49	-0.85
2806	2021-07-16 13:20:50	-0.91
2807	2021-07-16 13:20:51	-0.95
--------------------------------------------------------------
ns_darkveg
--------------------------------------------------------------
2808	2021-07-16 13:20:52	-1.01
--------------------------------------------------------------
ns_darkveg
--------------------------------------------------------------
2809	2021-07-16 13:20:53	-1.05
2810	2021-07-16 13:20:54	-0.99
2811	2021-07-16 13:20:55	-1.08
2812	2021-07-16 13:20:56	-0.98
2813	2021-07-16 13:20:57	-0.9
2814	2021-07-16 13:20:57	-0.9
2815	2021-07-16 13:20:59	-0.93
2816	2021-07-16 13:21:00	-0.99
2817	2021-07-16 13:21:01	-1.05
2818	2021-07-16 13:21:02	-1.04
2819	2021-07-16 13:21:03	-0.97
2820	2021-07-16 13:21:04	-0.91
2821	2021-07-16 13:21:05	-0.9
2822	2021-07-16 13:21:06	-0.92
2823	2021-07-16 13:21:07	-0.95
2824	2021-07-16 13:21:08	-0.96
2825	2021-07-16 13:21:09	-0.97
2826	2021-07-16 13:21:10	-0.98
2827	2021-07-16 13:21:11	-1.02
2828	2021-07-16 13:21:12	-1.03
2829	2021-07-16 13:21:13	-1.02
2830	2021-07-16 13:21:14	-1.05
2831	2021-07-16 13:21:15	-1.01
2832	2021-07-16 13:21:16	-0.99
2833	2021-07-16 13:21:17	-0.97
2834	2021-07-16 13:21:18	-0.94
2835	2021-07-16 13:21:19	-0.88
2836	2021-07-16 13:21:20	-0.88
2837	2021-07-16 13:21:21	-0.88
2838	2021-07-16 13:21:22	-0.96
--------------------------------------------------------------
ns_darkveg
--------------------------------------------------------------
2839	2021-07-16 13:21:23	-0.93
2840	2021-07-16 13:21:24	-0.89
2841	2021-07-16 13:21:25	-0.9
2842	2021-07-16 13:21:26	-0.81
2843	2021-07-16 13:21:27	-0.83
2844	2021-07-16 13:21:28	-0.9
2845	2021-07-16 13:21:29	-0.99
2846	2021-07-16 13:21:30	-0.17
2847	2021-07-16 13:21:31	11.26
2848	2021-07-16 13:21:32	16.9
2849	2021-07-16 13:21:33	16.73
2850	2021-07-16 13:21:34	15.41
2851	2021-07-16 13:21:35	3.87
2852	2021-07-16 13:21:36	-1.81
2853	2021-07-16 13:21:37	-1.56
2854	2021-07-16 13:21:38	-1.09
2855	2021-07-16 13:21:39	-0.97
2856	2021-07-16 13:21:40	-0.89
2857	2021-07-16 13:21:41	-0.78
2858	2021-07-16 13:21:42	-0.85
2859	2021-07-16 13:21:43	-0.79
2860	2021-07-16 13:21:44	-0.85
2861	2021-07-16 13:21:45	-0.91
2862	2021-07-16 13:21:46	-0.9
2863	2021-07-16 13:21:47	-1
2864	2021-07-16 13:21:48	-0.99
2865	2021-07-16 13:21:49	-1
2866	2021-07-16 13:21:50	-1.02
2867	2021-07-16 13:21:51	-1.95
2868	2021-07-16 13:21:52	8.97
2869	2021-07-16 13:21:53	56.71
2870	2021-07-16 13:21:54	68.31
2871	2021-07-16 13:21:55	67.7
2872	2021-07-16 13:21:56	55.56
2873	2021-07-16 13:21:57	7.44
2874	2021-07-16 13:21:58	-4.17
2875	2021-07-16 13:21:59	-2.51
2876	2021-07-16 13:22:00	-1.27
2877	2021-07-16 13:22:01	-0.83
2878	2021-07-16 13:22:02	-0.74
2879	2021-07-16 13:22:03	-0.68
2880	2021-07-16 13:22:04	-0.64
2881	2021-07-16 13:22:05	-0.67
2882	2021-07-16 13:22:06	-0.71
2883	2021-07-16 13:22:07	-0.89
2884	2021-07-16 13:22:08	-0.97
2885	2021-07-16 13:22:09	-0.98
2886	2021-07-16 13:22:10	-0.95
2887	2021-07-16 13:22:11	-0.85
2888	2021-07-16 13:22:12	-0.86
2889	2021-07-16 13:22:13	-0.85
2890	2021-07-16 13:22:14	-1.2
2891	2021-07-16 13:22:15	3.19
2892	2021-07-16 13:22:16	69.28
2893	2021-07-16 13:22:17	110.07
2894	2021-07-16 13:22:18	111.76
2895	2021-07-16 13:22:19	104.79
2896	2021-07-16 13:22:20	37.71
2897	2021-07-16 13:22:21	-3.36
2898	2021-07-16 13:22:22	-4.75
2899	2021-07-16 13:22:23	-2.22
2900	2021-07-16 13:22:24	-1.05
2901	2021-07-16 13:22:25	-0.67
2902	2021-07-16 13:22:26	-0.68
2903	2021-07-16 13:22:27	-0.61
2904	2021-07-16 13:22:28	-0.63
2905	2021-07-16 13:22:29	-0.78
2906	2021-07-16 13:22:30	-0.85
2907	2021-07-16 13:22:31	-0.94
2908	2021-07-16 13:22:32	-0.97
2909	2021-07-16 13:22:33	-0.92
2910	2021-07-16 13:22:34	-0.94
2911	2021-07-16 13:22:35	-0.89
2912	2021-07-16 13:22:36	-0.78
2913	2021-07-16 13:22:37	-0.88
2914	2021-07-16 13:22:38	-0.38
2915	2021-07-16 13:22:39	10.96
2916	2021-07-16 13:22:40	24.5
2917	2021-07-16 13:22:41	25.54
2918	2021-07-16 13:22:42	24.29
2919	2021-07-16 13:22:43	12.54
2920	2021-07-16 13:22:44	-1.14
2921	2021-07-16 13:22:45	-2.2
2922	2021-07-16 13:22:46	-1.37
2923	2021-07-16 13:22:47	-1.26
2924	2021-07-16 13:22:48	-0.87
2925	2021-07-16 13:22:49	-0.79
2926	2021-07-16 13:22:50	-0.75
2927	2021-07-16 13:22:51	-0.84
