Etime	Time	CO2 (µmol/mol)
161	2021-07-16 11:33:41	-0.85
--------------------------------------------------------------
500curve
--------------------------------------------------------------
162	2021-07-16 11:33:42	-0.83
163	2021-07-16 11:33:43	-1
--------------------------------------------------------------
500curve
--------------------------------------------------------------
164	2021-07-16 11:33:44	-1.05
165	2021-07-16 11:33:45	-1.16
166	2021-07-16 11:33:46	-1.12
167	2021-07-16 11:33:47	-1.07
168	2021-07-16 11:33:48	-0.95
169	2021-07-16 11:33:49	-0.86
170	2021-07-16 11:33:50	-0.75
171	2021-07-16 11:33:51	-0.84
172	2021-07-16 11:33:52	-0.87
173	2021-07-16 11:33:53	-0.97
174	2021-07-16 11:33:54	-0.96
175	2021-07-16 11:33:55	-0.93
176	2021-07-16 11:33:56	-0.9
177	2021-07-16 11:33:57	-0.96
178	2021-07-16 11:33:58	-1.04
179	2021-07-16 11:33:59	-1.11
180	2021-07-16 11:34:00	-1.1
181	2021-07-16 11:34:01	-1.03
182	2021-07-16 11:34:02	-0.95
183	2021-07-16 11:34:03	-0.88
184	2021-07-16 11:34:04	-0.96
185	2021-07-16 11:34:05	-0.95
186	2021-07-16 11:34:06	-0.98
187	2021-07-16 11:34:07	-1.04
188	2021-07-16 11:34:08	-1.02
189	2021-07-16 11:34:09	-0.98
190	2021-07-16 11:34:10	-0.96
191	2021-07-16 11:34:11	-0.92
192	2021-07-16 11:34:12	-1.02
193	2021-07-16 11:34:13	-0.98
194	2021-07-16 11:34:14	-0.99
195	2021-07-16 11:34:15	-0.96
196	2021-07-16 11:34:16	-0.91
197	2021-07-16 11:34:17	-1
198	2021-07-16 11:34:18	-1.07
199	2021-07-16 11:34:19	-1.07
200	2021-07-16 11:34:20	-0.97
201	2021-07-16 11:34:21	-0.91
202	2021-07-16 11:34:22	-0.97
203	2021-07-16 11:34:23	-0.97
204	2021-07-16 11:34:24	-1.02
205	2021-07-16 11:34:25	-0.44
206	2021-07-16 11:34:26	9.26
207	2021-07-16 11:34:27	14.44
208	2021-07-16 11:34:28	14.27
209	2021-07-16 11:34:29	13.23
210	2021-07-16 11:34:30	3.56
211	2021-07-16 11:34:31	-0.27
212	2021-07-16 11:34:32	-1.69
213	2021-07-16 11:34:33	-1.27
214	2021-07-16 11:34:34	-1
215	2021-07-16 11:34:35	-0.92
216	2021-07-16 11:34:36	-0.98
217	2021-07-16 11:34:37	-0.98
218	2021-07-16 11:34:38	-0.95
219	2021-07-16 11:34:39	-0.96
220	2021-07-16 11:34:40	-0.84
221	2021-07-16 11:34:41	-0.88
222	2021-07-16 11:34:42	-0.94
223	2021-07-16 11:34:43	-0.97
224	2021-07-16 11:34:44	-1.08
225	2021-07-16 11:34:45	-1.07
226	2021-07-16 11:34:47	-1.01
227	2021-07-16 11:34:47	-1.01
228	2021-07-16 11:34:49	-0.88
229	2021-07-16 11:34:50	-0.91
230	2021-07-16 11:34:50	-0.91
231	2021-07-16 11:34:52	-0.92
232	2021-07-16 11:34:53	-0.95
233	2021-07-16 11:34:54	-1.03
234	2021-07-16 11:34:55	-0.98
235	2021-07-16 11:34:56	-1.06
236	2021-07-16 11:34:57	-1.04
237	2021-07-16 11:34:58	-1
238	2021-07-16 11:34:59	-1.04
239	2021-07-16 11:35:00	-1.04
240	2021-07-16 11:35:01	-1.06
241	2021-07-16 11:35:02	-1.05
242	2021-07-16 11:35:03	-0.96
243	2021-07-16 11:35:04	-0.92
244	2021-07-16 11:35:05	-0.98
245	2021-07-16 11:35:06	-0.99
246	2021-07-16 11:35:07	-1.07
247	2021-07-16 11:35:08	-1.07
248	2021-07-16 11:35:09	-1.03
249	2021-07-16 11:35:10	-1.03
250	2021-07-16 11:35:11	-0.92
251	2021-07-16 11:35:12	-1.01
252	2021-07-16 11:35:13	-0.99
253	2021-07-16 11:35:14	-0.98
254	2021-07-16 11:35:15	-1.03
255	2021-07-16 11:35:16	-1.09
256	2021-07-16 11:35:17	-1.03
257	2021-07-16 11:35:18	-0.46
258	2021-07-16 11:35:19	9.43
259	2021-07-16 11:35:20	14.89
260	2021-07-16 11:35:21	14.84
261	2021-07-16 11:35:22	13.79
262	2021-07-16 11:35:23	3.81
263	2021-07-16 11:35:24	-1.67
264	2021-07-16 11:35:25	-1.58
265	2021-07-16 11:35:26	-1.07
266	2021-07-16 11:35:27	-0.92
267	2021-07-16 11:35:28	-0.87
268	2021-07-16 11:35:29	-0.86
269	2021-07-16 11:35:30	-0.91
270	2021-07-16 11:35:31	-0.9
271	2021-07-16 11:35:32	-0.88
272	2021-07-16 11:35:33	-0.93
273	2021-07-16 11:35:34	-0.93
274	2021-07-16 11:35:35	-0.96
275	2021-07-16 11:35:36	-0.96
276	2021-07-16 11:35:37	-0.91
277	2021-07-16 11:35:38	-0.99
278	2021-07-16 11:35:39	-0.97
279	2021-07-16 11:35:40	-1.01
280	2021-07-16 11:35:41	-0.99
281	2021-07-16 11:35:42	-0.92
282	2021-07-16 11:35:43	-0.88
283	2021-07-16 11:35:44	-0.87
284	2021-07-16 11:35:45	-0.96
285	2021-07-16 11:35:46	-0.92
286	2021-07-16 11:35:47	-0.99
287	2021-07-16 11:35:48	-1.06
288	2021-07-16 11:35:49	-0.97
289	2021-07-16 11:35:50	-1.05
290	2021-07-16 11:35:51	-1.08
291	2021-07-16 11:35:52	-1.03
292	2021-07-16 11:35:53	-1.02
293	2021-07-16 11:35:54	-0.99
294	2021-07-16 11:35:55	-0.96
295	2021-07-16 11:35:56	-0.96
296	2021-07-16 11:35:57	-1.05
297	2021-07-16 11:35:58	-1.06
298	2021-07-16 11:35:59	-0.91
299	2021-07-16 11:36:00	-0.97
300	2021-07-16 11:36:01	-0.88
301	2021-07-16 11:36:02	-0.99
302	2021-07-16 11:36:03	0.66
303	2021-07-16 11:36:04	9.85
304	2021-07-16 11:36:05	15.38
305	2021-07-16 11:36:06	15.37
306	2021-07-16 11:36:07	13.2
307	2021-07-16 11:36:08	3.92
308	2021-07-16 11:36:09	-1.71
309	2021-07-16 11:36:10	-1.54
310	2021-07-16 11:36:11	-1.12
311	2021-07-16 11:36:12	-1.01
312	2021-07-16 11:36:13	-0.95
313	2021-07-16 11:36:14	-0.96
314	2021-07-16 11:36:15	-0.89
315	2021-07-16 11:36:16	-0.82
316	2021-07-16 11:36:17	-0.95
317	2021-07-16 11:36:18	-0.88
318	2021-07-16 11:36:19	-1.02
319	2021-07-16 11:36:20	-1.06
320	2021-07-16 11:36:21	-0.98
321	2021-07-16 11:36:22	-0.95
322	2021-07-16 11:36:23	-0.86
323	2021-07-16 11:36:24	-0.87
324	2021-07-16 11:36:25	-0.9
325	2021-07-16 11:36:26	-0.91
326	2021-07-16 11:36:27	-0.92
327	2021-07-16 11:36:28	-0.98
328	2021-07-16 11:36:29	-1.02
329	2021-07-16 11:36:30	-1
330	2021-07-16 11:36:31	-1.12
331	2021-07-16 11:36:32	-1.01
332	2021-07-16 11:36:33	-1.08
333	2021-07-16 11:36:34	-1.07
334	2021-07-16 11:36:35	-0.93
335	2021-07-16 11:36:36	-0.97
336	2021-07-16 11:36:37	-0.91
337	2021-07-16 11:36:38	-0.88
338	2021-07-16 11:36:39	-0.97
339	2021-07-16 11:36:40	-0.9
340	2021-07-16 11:36:41	-0.84
341	2021-07-16 11:36:42	-0.79
342	2021-07-16 11:36:43	-0.72
343	2021-07-16 11:36:44	-0.83
344	2021-07-16 11:36:45	-0.91
345	2021-07-16 11:36:46	-0.92
346	2021-07-16 11:36:47	-0.94
347	2021-07-16 11:36:48	-0.87
348	2021-07-16 11:36:49	-0.9
349	2021-07-16 11:36:50	-0.9
350	2021-07-16 11:36:51	-0.95
351	2021-07-16 11:36:52	-0.98
352	2021-07-16 11:36:53	-0.91
353	2021-07-16 11:36:54	-1
354	2021-07-16 11:36:55	-1.01
355	2021-07-16 11:36:56	-1.08
356	2021-07-16 11:36:57	-1.12
357	2021-07-16 11:36:58	-1.04
358	2021-07-16 11:36:59	-0.99
359	2021-07-16 11:37:00	-0.92
360	2021-07-16 11:37:01	-0.89
361	2021-07-16 11:37:02	-0.81
362	2021-07-16 11:37:03	-0.88
363	2021-07-16 11:37:04	-0.93
364	2021-07-16 11:37:05	-0.94
365	2021-07-16 11:37:06	-1.04
366	2021-07-16 11:37:07	-1.04
367	2021-07-16 11:37:08	-0.99
368	2021-07-16 11:37:09	-1.1
369	2021-07-16 11:37:10	-1.01
370	2021-07-16 11:37:11	-1.05
371	2021-07-16 11:37:12	-1.14
372	2021-07-16 11:37:13	-1.07
373	2021-07-16 11:37:14	-1.06
374	2021-07-16 11:37:15	-0.98
375	2021-07-16 11:37:16	-0.91
376	2021-07-16 11:37:17	-0.89
377	2021-07-16 11:37:18	-1.05
378	2021-07-16 11:37:19	-1.1
379	2021-07-16 11:37:20	-1.18
380	2021-07-16 11:37:21	-1.22
381	2021-07-16 11:37:22	-1.12
382	2021-07-16 11:37:23	-1.09
383	2021-07-16 11:37:24	-0.97
384	2021-07-16 11:37:25	-0.87
385	2021-07-16 11:37:26	-0.87
386	2021-07-16 11:37:27	-0.85
387	2021-07-16 11:37:28	-0.97
388	2021-07-16 11:37:29	-1.14
389	2021-07-16 11:37:30	-1.06
390	2021-07-16 11:37:31	-1.05
391	2021-07-16 11:37:32	-1.05
392	2021-07-16 11:37:33	-1.06
393	2021-07-16 11:37:34	-1.12
394	2021-07-16 11:37:35	-1.06
395	2021-07-16 11:37:36	-0.95
396	2021-07-16 11:37:37	-0.92
--------------------------------------------------------------
n-castle
--------------------------------------------------------------
397	2021-07-16 11:37:38	-0.91
398	2021-07-16 11:37:39	-0.99
--------------------------------------------------------------
n-castle
--------------------------------------------------------------
399	2021-07-16 11:37:40	-1.03
400	2021-07-16 11:37:41	-0.95
401	2021-07-16 11:37:42	-1.04
402	2021-07-16 11:37:43	-1.08
403	2021-07-16 11:37:44	-1.09
404	2021-07-16 11:37:45	-1.08
405	2021-07-16 11:37:46	-1.03
406	2021-07-16 11:37:47	-1.09
407	2021-07-16 11:37:48	-1.13
408	2021-07-16 11:37:49	-1.11
409	2021-07-16 11:37:50	-1.21
410	2021-07-16 11:37:51	-1.1
411	2021-07-16 11:37:52	-0.99
412	2021-07-16 11:37:53	-0.98
413	2021-07-16 11:37:54	-0.86
414	2021-07-16 11:37:55	-0.87
415	2021-07-16 11:37:56	-0.86
416	2021-07-16 11:37:57	-0.86
417	2021-07-16 11:37:58	-0.85
418	2021-07-16 11:37:59	-0.86
419	2021-07-16 11:38:00	-1.02
420	2021-07-16 11:38:02	-0.99
421	2021-07-16 11:38:03	-1.02
422	2021-07-16 11:38:04	-0.95
423	2021-07-16 11:38:05	-0.94
424	2021-07-16 11:38:05	-0.94
425	2021-07-16 11:38:07	-0.9
426	2021-07-16 11:38:08	-0.87
427	2021-07-16 11:38:09	-0.97
428	2021-07-16 11:38:10	-0.95
429	2021-07-16 11:38:11	-0.96
430	2021-07-16 11:38:12	-0.93
431	2021-07-16 11:38:13	-1.01
432	2021-07-16 11:38:14	-0.91
433	2021-07-16 11:38:15	-0.93
434	2021-07-16 11:38:16	-1.01
435	2021-07-16 11:38:17	-0.88
436	2021-07-16 11:38:18	-0.9
437	2021-07-16 11:38:19	-0.9
438	2021-07-16 11:38:20	6.02
439	2021-07-16 11:38:21	12.81
440	2021-07-16 11:38:22	13.32
441	2021-07-16 11:38:23	12.9
442	2021-07-16 11:38:24	5.87
443	2021-07-16 11:38:25	-1.08
444	2021-07-16 11:38:26	-1.72
445	2021-07-16 11:38:27	-1.32
446	2021-07-16 11:38:28	-1.14
447	2021-07-16 11:38:29	-1.04
448	2021-07-16 11:38:30	-1.03
449	2021-07-16 11:38:31	-0.9
450	2021-07-16 11:38:32	-0.96
451	2021-07-16 11:38:33	-0.95
452	2021-07-16 11:38:34	-0.86
453	2021-07-16 11:38:35	-1.02
454	2021-07-16 11:38:36	-1.06
455	2021-07-16 11:38:37	-0.99
456	2021-07-16 11:38:38	-1.08
457	2021-07-16 11:38:39	-1.03
458	2021-07-16 11:38:40	-0.88
459	2021-07-16 11:38:41	-0.93
460	2021-07-16 11:38:42	-0.94
461	2021-07-16 11:38:43	-0.95
462	2021-07-16 11:38:44	-1.04
463	2021-07-16 11:38:45	-1.04
464	2021-07-16 11:38:46	-1
465	2021-07-16 11:38:47	-0.98
466	2021-07-16 11:38:48	-0.98
467	2021-07-16 11:38:49	-1.08
468	2021-07-16 11:38:50	-1.03
469	2021-07-16 11:38:51	-0.97
470	2021-07-16 11:38:52	-0.9
471	2021-07-16 11:38:53	-0.88
472	2021-07-16 11:38:54	-0.8
473	2021-07-16 11:38:55	-0.89
474	2021-07-16 11:38:56	-0.88
475	2021-07-16 11:38:57	-0.9
476	2021-07-16 11:38:58	-0.99
477	2021-07-16 11:38:59	-0.99
478	2021-07-16 11:39:00	-1.09
479	2021-07-16 11:39:01	-1.09
480	2021-07-16 11:39:02	-1.02
481	2021-07-16 11:39:03	-0.93
482	2021-07-16 11:39:04	-0.93
483	2021-07-16 11:39:05	-0.89
484	2021-07-16 11:39:06	-1.03
485	2021-07-16 11:39:07	-1.02
486	2021-07-16 11:39:08	-1.01
487	2021-07-16 11:39:09	-1.01
488	2021-07-16 11:39:10	-0.98
489	2021-07-16 11:39:11	-1.01
490	2021-07-16 11:39:12	-1.04
491	2021-07-16 11:39:13	-1.05
492	2021-07-16 11:39:14	-1.02
493	2021-07-16 11:39:15	-0.93
494	2021-07-16 11:39:16	-0.87
495	2021-07-16 11:39:17	-0.89
496	2021-07-16 11:39:18	-0.92
497	2021-07-16 11:39:19	-1
498	2021-07-16 11:39:20	-0.99
499	2021-07-16 11:39:21	-1.1
500	2021-07-16 11:39:22	-1.04
501	2021-07-16 11:39:23	-1.05
502	2021-07-16 11:39:24	-1.11
503	2021-07-16 11:39:25	-1.05
504	2021-07-16 11:39:26	-1.1
505	2021-07-16 11:39:27	-1.15
506	2021-07-16 11:39:28	-1.15
507	2021-07-16 11:39:29	-1.06
508	2021-07-16 11:39:30	-1.11
509	2021-07-16 11:39:31	-1
510	2021-07-16 11:39:32	-0.89
511	2021-07-16 11:39:33	-0.9
512	2021-07-16 11:39:34	-0.94
513	2021-07-16 11:39:35	-0.97
514	2021-07-16 11:39:36	-1.02
515	2021-07-16 11:39:37	-1.13
516	2021-07-16 11:39:38	-1.15
517	2021-07-16 11:39:39	-1.15
518	2021-07-16 11:39:40	-1.07
519	2021-07-16 11:39:41	-1.03
520	2021-07-16 11:39:42	-0.88
521	2021-07-16 11:39:43	-0.9
522	2021-07-16 11:39:44	-0.88
523	2021-07-16 11:39:45	-0.96
524	2021-07-16 11:39:46	3.91
525	2021-07-16 11:39:47	10.1
526	2021-07-16 11:39:48	11.4
527	2021-07-16 11:39:49	11.09
528	2021-07-16 11:39:50	5.92
529	2021-07-16 11:39:51	-0.35
530	2021-07-16 11:39:52	-1.71
531	2021-07-16 11:39:53	-1.41
532	2021-07-16 11:39:54	-1.19
533	2021-07-16 11:39:55	-1.02
534	2021-07-16 11:39:56	-1.02
535	2021-07-16 11:39:57	-1.06
536	2021-07-16 11:39:58	-1.04
537	2021-07-16 11:39:59	-1.14
538	2021-07-16 11:40:00	-1.09
539	2021-07-16 11:40:01	-1.04
540	2021-07-16 11:40:02	-0.94
541	2021-07-16 11:40:03	-0.95
542	2021-07-16 11:40:04	-0.97
543	2021-07-16 11:40:05	-1.02
544	2021-07-16 11:40:06	-1.07
545	2021-07-16 11:40:07	-1.12
546	2021-07-16 11:40:08	-1.11
547	2021-07-16 11:40:09	-1.1
548	2021-07-16 11:40:10	-1.08
549	2021-07-16 11:40:11	-1.01
550	2021-07-16 11:40:12	-1.03
551	2021-07-16 11:40:13	-0.94
552	2021-07-16 11:40:14	-0.97
553	2021-07-16 11:40:15	-0.95
554	2021-07-16 11:40:16	-0.91
555	2021-07-16 11:40:17	-1
556	2021-07-16 11:40:18	-1.02
557	2021-07-16 11:40:19	-1
558	2021-07-16 11:40:20	-1.03
559	2021-07-16 11:40:21	-1.05
560	2021-07-16 11:40:22	-0.96
561	2021-07-16 11:40:23	-1.02
562	2021-07-16 11:40:24	-0.96
563	2021-07-16 11:40:25	-1.24
564	2021-07-16 11:40:26	1.48
565	2021-07-16 11:40:27	10
566	2021-07-16 11:40:28	12.54
567	2021-07-16 11:40:29	12.43
568	2021-07-16 11:40:31	0.79
569	2021-07-16 11:40:32	-1.84
570	2021-07-16 11:40:33	-1.47
571	2021-07-16 11:40:34	-1.11
572	2021-07-16 11:40:35	-0.98
573	2021-07-16 11:40:36	-0.9
574	2021-07-16 11:40:37	-0.81
575	2021-07-16 11:40:38	-0.78
576	2021-07-16 11:40:38	-0.78
577	2021-07-16 11:40:40	-0.85
578	2021-07-16 11:40:41	-0.88
579	2021-07-16 11:40:42	-0.95
580	2021-07-16 11:40:43	-0.9
581	2021-07-16 11:40:44	-0.94
582	2021-07-16 11:40:45	-0.96
583	2021-07-16 11:40:46	-0.92
584	2021-07-16 11:40:47	-0.99
585	2021-07-16 11:40:48	-1.02
586	2021-07-16 11:40:49	-0.9
587	2021-07-16 11:40:50	-1.01
588	2021-07-16 11:40:51	-1.02
589	2021-07-16 11:40:52	-1.01
590	2021-07-16 11:40:53	-1.18
591	2021-07-16 11:40:54	-1.1
592	2021-07-16 11:40:55	-1.08
593	2021-07-16 11:40:56	-1.09
594	2021-07-16 11:40:57	-1.1
595	2021-07-16 11:40:58	-1.1
596	2021-07-16 11:40:59	-1.12
597	2021-07-16 11:41:00	-1.11
598	2021-07-16 11:41:01	-1.06
599	2021-07-16 11:41:02	-1.09
600	2021-07-16 11:41:03	-1.07
601	2021-07-16 11:41:04	-1.13
602	2021-07-16 11:41:05	-1.01
603	2021-07-16 11:41:06	-1.11
604	2021-07-16 11:41:07	-1.1
605	2021-07-16 11:41:08	-1.32
606	2021-07-16 11:41:09	2.73
607	2021-07-16 11:41:10	12.19
608	2021-07-16 11:41:11	13.64
609	2021-07-16 11:41:12	13.35
610	2021-07-16 11:41:13	8.98
611	2021-07-16 11:41:14	-0.38
612	2021-07-16 11:41:15	-1.84
613	2021-07-16 11:41:16	-1.31
614	2021-07-16 11:41:17	-0.98
615	2021-07-16 11:41:18	-1.08
616	2021-07-16 11:41:19	-1.04
617	2021-07-16 11:41:20	-1.09
618	2021-07-16 11:41:21	-1.13
619	2021-07-16 11:41:22	-1.03
620	2021-07-16 11:41:23	-1.09
621	2021-07-16 11:41:24	-1.03
622	2021-07-16 11:41:25	-1.01
623	2021-07-16 11:41:26	-1.03
624	2021-07-16 11:41:27	-1.01
625	2021-07-16 11:41:28	-0.96
626	2021-07-16 11:41:29	-1.04
627	2021-07-16 11:41:30	-1
628	2021-07-16 11:41:31	-1.03
629	2021-07-16 11:41:32	-1.15
630	2021-07-16 11:41:33	-0.97
631	2021-07-16 11:41:34	-1.01
632	2021-07-16 11:41:35	-0.96
633	2021-07-16 11:41:36	-0.88
634	2021-07-16 11:41:37	-0.99
635	2021-07-16 11:41:38	-0.99
636	2021-07-16 11:41:39	-1.04
637	2021-07-16 11:41:40	-1.02
638	2021-07-16 11:41:41	-1.02
639	2021-07-16 11:41:42	-0.99
640	2021-07-16 11:41:43	-0.99
641	2021-07-16 11:41:44	-1.01
642	2021-07-16 11:41:45	-1.02
643	2021-07-16 11:41:46	-1.06
644	2021-07-16 11:41:47	-1.03
645	2021-07-16 11:41:48	-0.96
646	2021-07-16 11:41:49	-1.08
647	2021-07-16 11:41:50	-1.04
648	2021-07-16 11:41:51	-1.02
649	2021-07-16 11:41:52	-1.09
650	2021-07-16 11:41:53	-1.08
651	2021-07-16 11:41:54	-1.03
652	2021-07-16 11:41:55	-1.06
653	2021-07-16 11:41:56	-0.98
654	2021-07-16 11:41:57	-0.91
655	2021-07-16 11:41:58	-0.95
656	2021-07-16 11:41:59	-0.95
657	2021-07-16 11:42:00	-1.03
658	2021-07-16 11:42:01	-1.17
659	2021-07-16 11:42:02	-1.19
660	2021-07-16 11:42:03	-1.21
661	2021-07-16 11:42:04	-1.25
662	2021-07-16 11:42:05	-1.15
663	2021-07-16 11:42:06	-1.07
664	2021-07-16 11:42:07	-1.1
665	2021-07-16 11:42:08	-1.1
666	2021-07-16 11:42:09	-1.1
667	2021-07-16 11:42:10	-1.08
668	2021-07-16 11:42:11	-1.13
669	2021-07-16 11:42:12	-1.18
670	2021-07-16 11:42:13	-0.99
671	2021-07-16 11:42:14	-0.99
672	2021-07-16 11:42:15	-0.9
673	2021-07-16 11:42:16	-0.93
674	2021-07-16 11:42:17	-1.06
675	2021-07-16 11:42:18	-1.12
676	2021-07-16 11:42:19	-1.19
677	2021-07-16 11:42:20	-1.05
678	2021-07-16 11:42:21	-1.02
679	2021-07-16 11:42:22	-1
680	2021-07-16 11:42:23	-0.98
681	2021-07-16 11:42:24	-1.02
682	2021-07-16 11:42:25	-1.02
683	2021-07-16 11:42:26	-0.95
684	2021-07-16 11:42:27	-0.89
685	2021-07-16 11:42:28	-0.85
686	2021-07-16 11:42:29	-0.82
687	2021-07-16 11:42:30	-0.88
688	2021-07-16 11:42:31	-0.99
689	2021-07-16 11:42:32	-1.03
690	2021-07-16 11:42:33	-1.12
691	2021-07-16 11:42:34	-1.19
692	2021-07-16 11:42:35	-1.07
693	2021-07-16 11:42:36	-0.98
