Etime	Time	CO2 (µmol/mol)
2700	2021-08-02 11:55:25	-0.67
2701	2021-08-02 11:55:26	-0.65
2702	2021-08-02 11:55:27	-0.69
2703	2021-08-02 11:55:28	-0.64
2704	2021-08-02 11:55:29	-0.65
2705	2021-08-02 11:55:30	-0.63
2706	2021-08-02 11:55:31	-0.67
2707	2021-08-02 11:55:32	-0.82
2708	2021-08-02 11:55:33	-0.89
2709	2021-08-02 11:55:34	-0.85
2710	2021-08-02 11:55:35	-0.79
2711	2021-08-02 11:55:36	-0.71
2712	2021-08-02 11:55:37	-0.72
2713	2021-08-02 11:55:38	-0.81
2714	2021-08-02 11:55:39	-0.84
2715	2021-08-02 11:55:40	-0.91
2716	2021-08-02 11:55:41	-0.79
2717	2021-08-02 11:55:42	-0.76
2718	2021-08-02 11:55:43	5.33
2719	2021-08-02 11:55:44	8.34
2720	2021-08-02 11:55:45	8.09
2721	2021-08-02 11:55:46	7.9
2722	2021-08-02 11:55:47	1.76
2723	2021-08-02 11:55:48	-0.46
2724	2021-08-02 11:55:49	-1.16
2725	2021-08-02 11:55:50	-0.89
2726	2021-08-02 11:55:51	-0.82
2727	2021-08-02 11:55:52	-0.79
2728	2021-08-02 11:55:53	-0.81
2729	2021-08-02 11:55:54	-0.76
2730	2021-08-02 11:55:55	-0.76
2731	2021-08-02 11:55:56	-0.74
2732	2021-08-02 11:55:57	-0.77
2733	2021-08-02 11:55:58	-0.81
2734	2021-08-02 11:55:59	-0.76
2735	2021-08-02 11:56:00	-0.84
2736	2021-08-02 11:56:01	-0.79
2737	2021-08-02 11:56:02	-1.08
2738	2021-08-02 11:56:03	3.07
2739	2021-08-02 11:56:04	7.65
2740	2021-08-02 11:56:05	7.77
2741	2021-08-02 11:56:06	7.87
2742	2021-08-02 11:56:07	3.52
2743	2021-08-02 11:56:08	-1.01
2744	2021-08-02 11:56:09	-1.21
2745	2021-08-02 11:56:10	-1.12
2746	2021-08-02 11:56:11	-0.93
2747	2021-08-02 11:56:12	-0.77
2748	2021-08-02 11:56:13	-0.89
2749	2021-08-02 11:56:14	-0.64
2750	2021-08-02 11:56:15	-0.68
2751	2021-08-02 11:56:16	-0.84
2752	2021-08-02 11:56:17	-0.67
2753	2021-08-02 11:56:18	-0.82
2754	2021-08-02 11:56:19	-0.79
2755	2021-08-02 11:56:20	-0.72
2756	2021-08-02 11:56:21	-0.7
2757	2021-08-02 11:56:22	-0.66
2758	2021-08-02 11:56:23	-0.65
2759	2021-08-02 11:56:24	-0.77
2760	2021-08-02 11:56:25	-0.76
2761	2021-08-02 11:56:26	-0.85
2762	2021-08-02 11:56:27	-0.78
2763	2021-08-02 11:56:28	-0.78
2764	2021-08-02 11:56:29	-0.84
2765	2021-08-02 11:56:30	-0.76
2766	2021-08-02 11:56:31	-0.78
2767	2021-08-02 11:56:32	-0.77
2768	2021-08-02 11:56:33	-0.75
2769	2021-08-02 11:56:34	-0.79
2770	2021-08-02 11:56:35	-0.84
2771	2021-08-02 11:56:36	-0.95
2772	2021-08-02 11:56:37	-0.96
2773	2021-08-02 11:56:38	-0.85
2774	2021-08-02 11:56:39	-0.8
2775	2021-08-02 11:56:40	-0.77
2776	2021-08-02 11:56:41	-0.76
2777	2021-08-02 11:56:42	-0.78
2778	2021-08-02 11:56:43	-0.77
2779	2021-08-02 11:56:44	-0.75
2780	2021-08-02 11:56:45	-0.78
2781	2021-08-02 11:56:46	-0.79
2782	2021-08-02 11:56:47	-0.82
2783	2021-08-02 11:56:48	-0.77
2784	2021-08-02 11:56:49	-0.75
2785	2021-08-02 11:56:50	-0.83
2786	2021-08-02 11:56:51	-0.73
2787	2021-08-02 11:56:52	-0.79
2788	2021-08-02 11:56:53	-0.77
2789	2021-08-02 11:56:54	-0.72
2790	2021-08-02 11:56:55	-0.82
2791	2021-08-02 11:56:56	-0.78
2792	2021-08-02 11:56:57	-0.7
2793	2021-08-02 11:56:58	-0.69
2794	2021-08-02 11:56:59	-0.63
2795	2021-08-02 11:57:00	-0.66
2796	2021-08-02 11:57:01	-0.69
2797	2021-08-02 11:57:02	-0.72
2798	2021-08-02 11:57:03	-0.74
2799	2021-08-02 11:57:04	-0.73
2800	2021-08-02 11:57:05	-0.7
2801	2021-08-02 11:57:06	-0.69
2802	2021-08-02 11:57:07	-0.67
2803	2021-08-02 11:57:08	-0.67
2804	2021-08-02 11:57:09	-0.77
2805	2021-08-02 11:57:10	-0.83
2806	2021-08-02 11:57:11	-0.83
2807	2021-08-02 11:57:12	-0.81
--------------------------------------------------------------
500check
--------------------------------------------------------------
2808	2021-08-02 11:57:13	-0.9
2809	2021-08-02 11:57:15	-0.85
2810	2021-08-02 11:57:16	-0.86
2811	2021-08-02 11:57:17	-0.72
2812	2021-08-02 11:57:18	-0.69
2813	2021-08-02 11:57:19	-0.67
2814	2021-08-02 11:57:20	-0.73
2815	2021-08-02 11:57:21	-0.76
2816	2021-08-02 11:57:22	-0.84
2817	2021-08-02 11:57:23	6.64
2818	2021-08-02 11:57:24	12.42
2819	2021-08-02 11:57:25	12.89
2820	2021-08-02 11:57:26	12.52
2821	2021-08-02 11:57:27	4.89
2822	2021-08-02 11:57:28	-0.94
2823	2021-08-02 11:57:29	-1.38
2824	2021-08-02 11:57:30	-0.93
2825	2021-08-02 11:57:31	-0.79
2826	2021-08-02 11:57:32	-0.69
2827	2021-08-02 11:57:33	-0.7
2828	2021-08-02 11:57:34	-0.75
2829	2021-08-02 11:57:35	-0.7
2830	2021-08-02 11:57:36	-0.72
2831	2021-08-02 11:57:37	-0.68
2832	2021-08-02 11:57:38	-0.57
2833	2021-08-02 11:57:39	-0.62
2834	2021-08-02 11:57:40	-0.79
2835	2021-08-02 11:57:41	-0.79
2836	2021-08-02 11:57:42	-0.92
2837	2021-08-02 11:57:43	-0.85
2838	2021-08-02 11:57:44	-0.8
2839	2021-08-02 11:57:45	-0.82
2840	2021-08-02 11:57:46	-0.67
2841	2021-08-02 11:57:47	-0.7
2842	2021-08-02 11:57:48	-0.71
2843	2021-08-02 11:57:49	-0.82
2844	2021-08-02 11:57:50	-0.91
2845	2021-08-02 11:57:51	-0.71
2846	2021-08-02 11:57:52	7.51
2847	2021-08-02 11:57:53	13.02
2848	2021-08-02 11:57:54	12.99
2849	2021-08-02 11:57:55	12.42
2850	2021-08-02 11:57:56	4.08
2851	2021-08-02 11:57:57	-1.4
2852	2021-08-02 11:57:58	-1.32
2853	2021-08-02 11:57:59	-1.16
2854	2021-08-02 11:58:00	-0.82
2855	2021-08-02 11:58:01	-0.69
2856	2021-08-02 11:58:02	-0.54
2857	2021-08-02 11:58:03	-0.63
2858	2021-08-02 11:58:04	-0.69
2859	2021-08-02 11:58:05	-0.6
2860	2021-08-02 11:58:06	-0.71
2861	2021-08-02 11:58:07	-0.58
2862	2021-08-02 11:58:08	-0.62
2863	2021-08-02 11:58:09	-0.79
2864	2021-08-02 11:58:10	-0.81
2865	2021-08-02 11:58:11	-0.84
2866	2021-08-02 11:58:12	-0.83
2867	2021-08-02 11:58:13	-0.75
2868	2021-08-02 11:58:14	-0.68
2869	2021-08-02 11:58:15	-0.71
2870	2021-08-02 11:58:16	-0.65
2871	2021-08-02 11:58:17	-0.63
2872	2021-08-02 11:58:18	-0.68
2873	2021-08-02 11:58:19	2.3
2874	2021-08-02 11:58:20	13.02
2875	2021-08-02 11:58:21	15.93
2876	2021-08-02 11:58:22	16.75
2877	2021-08-02 11:58:23	16.09
2878	2021-08-02 11:58:24	7.46
2879	2021-08-02 11:58:25	-0.69
2880	2021-08-02 11:58:26	-1.61
2881	2021-08-02 11:58:27	-1.01
2882	2021-08-02 11:58:28	-0.79
2883	2021-08-02 11:58:29	-0.69
2884	2021-08-02 11:58:30	-0.72
2885	2021-08-02 11:58:31	-0.71
2886	2021-08-02 11:58:32	-0.76
2887	2021-08-02 11:58:33	-0.83
2888	2021-08-02 11:58:34	-0.77
2889	2021-08-02 11:58:35	-0.76
2890	2021-08-02 11:58:36	-0.72
2891	2021-08-02 11:58:37	-0.69
2892	2021-08-02 11:58:38	-0.69
2893	2021-08-02 11:58:39	-0.71
2894	2021-08-02 11:58:40	-0.71
2895	2021-08-02 11:58:41	-0.74
2896	2021-08-02 11:58:42	-0.78
2897	2021-08-02 11:58:43	-0.66
2898	2021-08-02 11:58:44	-0.66
2899	2021-08-02 11:58:45	-0.6
2900	2021-08-02 11:58:46	-0.73
2901	2021-08-02 11:58:47	-0.9
2902	2021-08-02 11:58:48	1.26
2903	2021-08-02 11:58:49	9.32
2904	2021-08-02 11:58:50	11.22
2905	2021-08-02 11:58:51	11.07
2906	2021-08-02 11:58:52	8.67
2907	2021-08-02 11:58:53	0.61
2908	2021-08-02 11:58:54	-1.28
2909	2021-08-02 11:58:55	-0.96
2910	2021-08-02 11:58:56	-0.65
2911	2021-08-02 11:58:57	-0.56
2912	2021-08-02 11:58:58	-0.49
2913	2021-08-02 11:58:59	-0.57
2914	2021-08-02 11:59:00	-0.71
2915	2021-08-02 11:59:01	-0.79
2916	2021-08-02 11:59:02	-0.8
2917	2021-08-02 11:59:03	-0.76
2918	2021-08-02 11:59:04	-0.8
2919	2021-08-02 11:59:05	-0.74
2920	2021-08-02 11:59:06	-0.73
2921	2021-08-02 11:59:07	-0.76
2922	2021-08-02 11:59:08	-0.7
2923	2021-08-02 11:59:09	-0.73
2924	2021-08-02 11:59:10	-0.78
2925	2021-08-02 11:59:11	-0.74
2926	2021-08-02 11:59:12	-1.14
2927	2021-08-02 11:59:13	3.8
2928	2021-08-02 11:59:14	11.8
2929	2021-08-02 11:59:15	13
2930	2021-08-02 11:59:16	12.92
2931	2021-08-02 11:59:17	7.74
2932	2021-08-02 11:59:18	-0.29
2933	2021-08-02 11:59:19	-1.61
2934	2021-08-02 11:59:20	-1.08
2935	2021-08-02 11:59:21	-0.8
2936	2021-08-02 11:59:22	-0.68
2937	2021-08-02 11:59:23	-0.55
2938	2021-08-02 11:59:24	-0.54
2939	2021-08-02 11:59:25	-0.65
2940	2021-08-02 11:59:26	-0.58
2941	2021-08-02 11:59:27	-0.7
2942	2021-08-02 11:59:28	-0.79
2943	2021-08-02 11:59:30	-0.92
2944	2021-08-02 11:59:30	-0.92
2945	2021-08-02 11:59:31	-0.86
2946	2021-08-02 11:59:33	-0.78
2947	2021-08-02 11:59:34	-0.63
2948	2021-08-02 11:59:35	-0.59
2949	2021-08-02 11:59:36	-0.71
2950	2021-08-02 11:59:37	-0.78
2951	2021-08-02 11:59:38	-0.83
2952	2021-08-02 11:59:39	-0.88
--------------------------------------------------------------
300check
--------------------------------------------------------------
2953	2021-08-02 11:59:40	-0.85
2954	2021-08-02 11:59:41	-0.82
2955	2021-08-02 11:59:42	-0.75
2956	2021-08-02 11:59:43	-0.74
2957	2021-08-02 11:59:44	-0.64
2958	2021-08-02 11:59:45	-0.67
2959	2021-08-02 11:59:46	-0.73
2960	2021-08-02 11:59:47	-0.73
2961	2021-08-02 11:59:48	-0.77
2962	2021-08-02 11:59:49	-0.74
2963	2021-08-02 11:59:50	-0.71
2964	2021-08-02 11:59:51	-0.79
2965	2021-08-02 11:59:52	-0.78
2966	2021-08-02 11:59:53	-0.78
2967	2021-08-02 11:59:54	-0.93
2968	2021-08-02 11:59:55	1.5
2969	2021-08-02 11:59:56	7.05
2970	2021-08-02 11:59:57	7.91
2971	2021-08-02 11:59:58	7.8
2972	2021-08-02 11:59:59	5.26
2973	2021-08-02 12:00:00	-0.35
2974	2021-08-02 12:00:01	-1.23
2975	2021-08-02 12:00:02	-0.9
2976	2021-08-02 12:00:03	-0.68
2977	2021-08-02 12:00:04	-0.63
2978	2021-08-02 12:00:05	-0.61
2979	2021-08-02 12:00:06	-0.6
2980	2021-08-02 12:00:07	-0.72
2981	2021-08-02 12:00:08	-0.7
2982	2021-08-02 12:00:09	-0.7
2983	2021-08-02 12:00:10	-0.79
2984	2021-08-02 12:00:11	-0.77
2985	2021-08-02 12:00:12	-0.75
2986	2021-08-02 12:00:13	-0.72
2987	2021-08-02 12:00:14	-0.72
2988	2021-08-02 12:00:15	-0.75
2989	2021-08-02 12:00:16	-0.67
2990	2021-08-02 12:00:17	-0.7
2991	2021-08-02 12:00:18	-0.73
2992	2021-08-02 12:00:19	-0.34
2993	2021-08-02 12:00:20	1.11
2994	2021-08-02 12:00:21	7.58
2995	2021-08-02 12:00:22	10.41
2996	2021-08-02 12:00:23	9.9
2997	2021-08-02 12:00:24	8.08
2998	2021-08-02 12:00:25	1.58
2999	2021-08-02 12:00:26	-1.19
3000	2021-08-02 12:00:27	-1.03
3001	2021-08-02 12:00:28	-0.77
3002	2021-08-02 12:00:29	-0.8
3003	2021-08-02 12:00:30	-0.78
3004	2021-08-02 12:00:31	-0.79
3005	2021-08-02 12:00:32	-0.84
3006	2021-08-02 12:00:33	-0.88
3007	2021-08-02 12:00:34	-0.87
3008	2021-08-02 12:00:35	-0.81
3009	2021-08-02 12:00:36	-0.68
